"Year","Month","CPC","HS Code","HS Description","Destination","Quantity","Sup. Unit","Gross Wt. (Kg)","Net.Wt. (Kg)","FOB Value (ETB)","FOB Value (USD)","Total tax (ETB)","Total tax (USD)"
"2017","08","1000 100","41120000","LEATHER PREPARED AFTER TANNING/CRUSTING INCLU.PARCHMENT DRESSED LEATHER..","China","","","25971.14","24750.25","10689433.22","441403.863417696","0.0","0.0"
"2017","08","1000 100","12074090","--OTHER","Singapore","","","399798.0","399000.0","10370907.86","428250.8438322","0.0","0.0"
"2017","08","1071 100","12074090","--OTHER","China","","","380760.0","380000.0","10251495.59","423319.896023025","0.0","0.0"
"2017","08","1071 100","09011100","COFFEE, NOT ROASTED OR DECAFFEINATED","Japan","","","151920.0","150000.0","10132798.81","418418.493283616","0.0","0.0"
"2017","08","3052 505","41120000","LEATHER PREPARED AFTER TANNING/CRUSTING INCLU.PARCHMENT DRESSED LEATHER..","Hong Kong","","","9423.0","8531.0","9919649.38","409616.812226173","0.0","0.0"
"2017","08","1071 100","17031000","Cane molasses resulting from the extraction or refining of sugar","Djibouti","","","4261960.0","4261960.0","9844415.81","406510.156543571","0.0","0.0"
"2017","08","1071 100","06031100","--Roses","Norway","","","118778.0","104522.07","9692430.5","400234.154660588","0.0","0.0"
"2017","08","1000 101","07139000","Dried leguminous vegetables, shelled, nes","Indonesia","","","409142.4","408000.0","9664187.42","399067.899689886","0.0","0.0"
"2017","08","1000 100","12074090","--OTHER","Viet Nam","","","380760.0","380000.0","9636602.4","397928.818304572","0.0","0.0"
"2017","08","1000 100","26100000","Chromium ores and concentrates","China","","","1771000.0","1771000.0","9551991.85","394434.954515235","0.0","0.0"
"2017","08","1000 100","52010000","Cotton, not carded or combed.","France","","","264620.0","262787.4","9505071.54","392497.451779542","0.0","0.0"
"2017","08","1000 100","19059020","---Fresh Injera","United States","","","186602.0","173878.0","9250818.7","381998.468012008","0.0","0.0"
"2017","08","1071 100","07132000","Dried chickpeas, shelled","United Arab Emirates","","","480960.0","480000.0","9160646.2","378274.931968997","0.0","0.0"
"2017","08","1000 100","07133900","Dried beans, shelled, nes","Indonesia","","","360720.0","360000.0","9126237.9","376854.093628829","0.0","0.0"
"2017","08","3052 505","62160000","Gloves, mittens and mitts.","United States","107208.0","2UN","19792.0","18784.05","8812798.91","363911.107945278","0.0","0.0"
"2017","08","1000 100","01041000","LIVE SHEEP","Yemen","5627.0","UN","139275.0","139275.0","8613293.37","355672.830543959","0.0","0.0"
"2017","08","3052 505","61099000","-T-SHIRTS, SINGLETS, ETC, OF OTHER TEXTILES, NES, KNITTED OR CROCHETED","United States","314132.0","UN","82045.85","73193.05","7732598.37","319305.871932411","0.0","0.0"
"2017","08","1071 100","01041000","LIVE SHEEP","Djibouti","5259.0","UN","126216.0","126216.0","7650743.86","315925.814617065","0.0","0.0"
"2017","08","1071 100","01061300","--CAMELS & OTHER CAMELIDS (CAMELIDAE)","Yemen","530.0","UN","169600.0","169600.0","7471774.8","308535.559877606","0.0","0.0"
"2017","08","1000 100","09011100","COFFEE, NOT ROASTED OR DECAFFEINATED","Greece","","","76654.5","75600.0","7176994.14","296363.041512332","0.0","0.0"
"2017","08","1000 100","19059020","---Fresh Injera","United Arab Emirates","","","200024.0","189034.32","7108869.44","293549.935788643","0.0","0.0"
"2017","08","1000 100","01022910","---OX","Djibouti","504.0","UN","161280.0","161280.0","7096565.16","293041.849287068","0.0","0.0"
"2017","08","1000 100","12019000","-OTHER","India","","","727452.0","726000.0","6985028.45","288436.110732588","0.0","0.0"
"2017","08","1000 100","41131000","LEATHER OF GOATS OR KIDS PREPARED AFTER TANNING OR CRUSTING..","China","","","16862.3","16655.9","6908461.55","285274.397218471","0.0","0.0"
"2017","08","1000 100","12079910","---STERALIZED NIGER SEED/NUG","United States","","","327394.0","325864.0","6861607.63","283339.635956708","0.0","0.0"
"2017","08","1000 100","09011100","COFFEE, NOT ROASTED OR DECAFFEINATED","Mexico","","","74115.0","73200.0","6806023.68","281044.38140307","0.0","0.0"
"2017","08","1000 100","07133300","Dried kidney beans, incl. white pea beans, shelled","Russian Federation","","","384705.6","383904.0","6631652.6","273843.993244387","0.0","0.0"
"2017","08","1000 100","07133300","Dried kidney beans, incl. white pea beans, shelled","Turkey","","","360720.0","360000.0","6613078.8","273077.016463709","0.0","0.0"
"2017","08","1000 101","13019000","NATURAL GUMS,RESINS,GUM-RESINS,NATURAL OLEOR'INS/BALSAMS (EXCL. GUMARABIC)","Viet Nam","","","110873.0","109993.0","6599848.03","272530.671968749","0.0","0.0"
"2017","08","1000 100","07129090","---Other vegetables","Hong Kong","","","9440.7","8024.65","6591307.21","272177.991815633","0.0","0.0"
"2017","08","1000 100","12074090","--OTHER","Hong Kong","","","266532.0","266000.0","6578179.25","271635.89270303","0.0","0.0"
"2017","08","1000 100","09103000","Turmeric (curcuma)","India","","","262698.0","262000.0","6432746.35","265630.462610821","0.0","0.0"
"2017","08","1000 100","07133300","Dried kidney beans, incl. white pea beans, shelled","Portugal","","","432864.0","432000.0","6395117.17","264076.622936875","0.0","0.0"
"2017","08","3052 505","61072100","--MEN'S OR BOYS' PYJAMAS OF COTTON, KNITTED OR CROCHETED","Germany","34122.0","UN","18887.0","17820.0","6290653.16","259762.940756249","0.0","0.0"
"2017","08","1000 100","02021000","Frozen bovine carcasses and half carcasses","United Arab Emirates","","","72179.5","72073.6","6163355.19","254506.364976525","0.0","0.0"
"2017","08","1000 100","07133300","Dried kidney beans, incl. white pea beans, shelled","India","","","380856.0","380000.0","6129391.43","253103.883238565","0.0","0.0"
"2017","08","1000 100","25232900","--other","Djibouti","","","2519827.0","2517100.0","6094262.09","251653.270649835","0.0","0.0"
"2017","08","1000 100","07129090","---Other vegetables","Israel","","","8449.9","7182.44","5899522.76","243611.806630907","0.0","0.0"
"2017","08","1000 100","07139000","Dried leguminous vegetables, shelled, nes","Viet Nam","","","240480.0","240000.0","5776326.0","238524.584071454","0.0","0.0"
"2017","08","1000 505","41120000","LEATHER PREPARED AFTER TANNING/CRUSTING INCLU.PARCHMENT DRESSED LEATHER..","United Kingdom","","","3473.0","3316.0","5709781.07","235776.712543719","0.0","0.0"
"2017","08","1000 100","07031000","Onions and shallots, fresh or chilled","Djibouti","","","1250745.0","1204197.0","5693460.83","235102.793090775","0.0","0.0"
"2017","08","3052 505","41120000","LEATHER PREPARED AFTER TANNING/CRUSTING INCLU.PARCHMENT DRESSED LEATHER..","China","","","10050.53","9874.03","5647840.71","233218.979720774","0.0","0.0"
"2017","08","1000 100","09011100","COFFEE, NOT ROASTED OR DECAFFEINATED","United Arab Emirates","","","68884.0","67880.0","5577392.53","230309.929429448","0.0","0.0"
"2017","08","1071 100","12019000","-OTHER","India","","","484968.0","484000.0","5449948.4","225047.318195145","0.0","0.0"
"2017","08","1071 100","26100000","Chromium ores and concentrates","China","","","1000000.0","1000000.0","5408739.21","223345.647461071","0.0","0.0"
"2017","08","3052 505","61069000","-WOMEN'S OR GIRLS' BLOUSES ETC. OF OTHER TEXTILES NES, KNITTED OR CROCHETED","Germany","48624.0","UN","19572.72","18397.64","5256051.83","217040.654666782","0.0","0.0"
"2017","08","1000 100","12074090","--OTHER","Japan","","","190380.0","190000.0","5224287.69","215729.002886414","0.0","0.0"
"2017","08","1071 100","06031100","--Roses","United Arab Emirates","","","62442.0","54948.96","5003444.06","206609.601559242","0.0","0.0"
"2017","08","1071 100","06021000","UNROOTED CUTTINGS AND SLIPS","United States","2314350.0","UN","13119.0","8742.0","4804989.54","198414.724427982","0.0","0.0"
"2017","08","1000 100","09011100","COFFEE, NOT ROASTED OR DECAFFEINATED","Turkey","","","58992.3","58260.0","4661723.94","192498.789688193","0.0","0.0"
"2017","08","1000 100","07131000","Dried peas, shelled","Russian Federation","","","250500.0","250000.0","4644252.08","191777.315841417","0.0","0.0"
"2017","08","1000 100","09011100","COFFEE, NOT ROASTED OR DECAFFEINATED","Egypt","","","77776.0","76800.0","4636125.45","191441.739033485","0.0","0.0"
"2017","08","1000 505","41120000","LEATHER PREPARED AFTER TANNING/CRUSTING INCLU.PARCHMENT DRESSED LEATHER..","Hong Kong","","","4739.8","4614.8","4594147.34","189708.316919176","0.0","0.0"
"2017","08","1000 100","07129010","---Mixture of Vegetables","Thailand","","","6562.5","5578.13","4575591.02","188942.061948474","0.0","0.0"
"2017","08","1000 100","05100090","--- OTHER AMBERGIS , CASTOREN ,CIVET AND MUSK;CANTHARIDES;BILE ...GLANDS","Korea, Republic of","","","392.0","270.0","4560390.71","188314.38829908","0.0","0.0"
"2017","08","1000 100","41131000","LEATHER OF GOATS OR KIDS PREPARED AFTER TANNING OR CRUSTING..","Hong Kong","","","9389.44","9082.01","4460473.89","184188.475403541","0.0","0.0"
"2017","08","3052 506","42032100","--specifically designed for use in sports","Germany","37709.0","2UN","2522.85","2284.8","4460318.18","184182.045596257","0.0","0.0"
"2017","08","1071 100","09011100","COFFEE, NOT ROASTED OR DECAFFEINATED","Italy","","","77760.0","76800.0","4456951.46","184043.022021811","0.0","0.0"
"2017","08","1000 100","09011100","COFFEE, NOT ROASTED OR DECAFFEINATED","South Africa","","","57137.0","56400.0","4441754.92","183415.504048825","0.0","0.0"
"2017","08","1000 101","39239000","-other","Djibouti","710500.0","UN","85260.0","85200.0","4413362.67","182243.089330179","0.0","0.0"
"2017","08","1000 101","07133300","Dried kidney beans, incl. white pea beans, shelled","Yemen","","","230494.86","229943.0","4265440.35","176134.862430782","0.0","0.0"
"2017","08","1071 100","09011100","COFFEE, NOT ROASTED OR DECAFFEINATED","Russian Federation","","","77824.0","76800.0","4206179.21","173687.763916934","0.0","0.0"
"2017","08","1000 100","09011100","COFFEE, NOT ROASTED OR DECAFFEINATED","Finland","","","37665.0","37200.0","4110299.24","169728.546593495","0.0","0.0"
"2017","08","1000 100","41120000","LEATHER PREPARED AFTER TANNING/CRUSTING INCLU.PARCHMENT DRESSED LEATHER..","Viet Nam","","","3792.0","3640.0","4053406.23","167379.236401026","0.0","0.0"
"2017","08","1000 100","07011000","Seed potatoes","Djibouti","","","794740.0","778835.0","4020885.38","166036.337433776","0.0","0.0"
"2017","08","3052 505","64059000","-Other","Canada","11705.0","2UN","11954.0","6588.0","3883235.62","160352.300253129","0.0","0.0"
"2017","08","1071 100","01061300","--CAMELS & OTHER CAMELIDS (CAMELIDAE)","Libyan Arab Jamahiriya","324.0","UN","113400.0","113400.0","3809729.58","157316.980290623","0.0","0.0"
"2017","08","1000 100","04090000","Natural honey","Norway","","","44135.4","42120.0","3762102.58","155350.295867762","0.0","0.0"
"2017","08","1071 100","06021000","UNROOTED CUTTINGS AND SLIPS","Germany","2716805.0","UN","10431.0","6964.0","3737307.81","154326.433606283","0.0","0.0"
"2017","08","3052 505","64029900","--Other","Canada","5621.0","2UN","9408.0","4431.0","3642993.13","150431.852549253","0.0","0.0"
"2017","08","1000 100","07020000","Tomatoes fresh or chilled","Djibouti","","","1059014.0","863276.0","3632579.32","150001.830126895","0.0","0.0"
"2017","08","1000 100","15219020","---Bee Wax","Germany","","","18047.0","18000.0","3592593.0","148350.65594688","0.0","0.0"
"2017","08","1000 100","62159000","Ties, bow ties and cravats of other textiles materials","Germany","105700.0","UN","21140.0","18497.5","3591991.55","148325.819985217","0.0","0.0"
"2017","08","1000 100","07133300","Dried kidney beans, incl. white pea beans, shelled","Germany","","","190530.0","190000.9","3585413.58","148054.192733174","0.0","0.0"
"2017","08","1000 100","41120000","LEATHER PREPARED AFTER TANNING/CRUSTING INCLU.PARCHMENT DRESSED LEATHER..","Thailand","","","2626.0","2523.0","3577058.15","147709.167977735","0.0","0.0"
"2017","08","1000 100","54076900"," -- Other","Iran, Islamic Republic of","191268.0","M","43926.0","43090.0","3568340.52","147349.186724973","0.0","0.0"
"2017","08","1000 505","41131000","LEATHER OF GOATS OR KIDS PREPARED AFTER TANNING OR CRUSTING..","China","","","9810.0","9483.0","3562332.8","147101.107078115","0.0","0.0"
"2017","08","1071 100","09011100","COFFEE, NOT ROASTED OR DECAFFEINATED","Israel","","","58368.0","57600.0","3558230.78","146931.720410127","0.0","0.0"
"2017","08","1071 100","06021000","UNROOTED CUTTINGS AND SLIPS","Belgium","2145850.0","UN","4458.0","4011.0","3550161.67","146598.518802985","0.0","0.0"
"2017","08","1071 100","20089900","--Other fruit, etc, prepared or preserved, nes","United Arab Emirates","","","6042.37","3083.67","3510349.28","144954.526797402","0.0","0.0"
"2017","08","1000 100","02062900","Frozen edible bovine offal (excl. tongues and livers)","Viet Nam","","","84178.0","82678.0","3502399.9","144626.269258245","0.0","0.0"
"2017","08","3052 506","62046200","WOMEN'S OR GIRLS' TROUSERS, BREECHES, ETC, OF COTTON.","United States","129150.0","UN","41201.45","36547.0","3443644.81","142200.067308367","0.0","0.0"
"2017","08","1071 100","09011100","COFFEE, NOT ROASTED OR DECAFFEINATED","Korea, Republic of","","","54720.0","54000.0","3413596.72","140959.277198981","0.0","0.0"
"2017","08","1071 100","07051100","Cabbage lettuce, fresh or chilled","Somalia","","","726521.0","718664.0","3373622.41","139308.598953623","0.0","0.0"
"2017","08","1000 100","02042100","Fresh or chilled sheep carcasses and half carcasses (excl. lamb)","Bahrain","","","29621.9","29076.1","3368458.66","139095.369762439","0.0","0.0"
"2017","08","1000 100","02042100","Fresh or chilled sheep carcasses and half carcasses (excl. lamb)","Saudi Arabia","","","25271.0","24838.48","3326695.56","137370.826158592","0.0","0.0"
"2017","08","1000 100","01042000","LIVE GOATS","United Arab Emirates","2080.0","UN","52000.0","52000.0","3321274.88","137146.987434395","0.0","0.0"
"2017","08","1071 100","06031900","--Other cut flowers","Japan","","","27618.0","23599.86","3301532.63","136331.761290669","0.0","0.0"
"2017","08","1000 100","09024000","BLACK TEA FERMENTED/PARTLY FERMENTED,FLAVOURED OR NOT,IN PACKINGS OF >=3KG","Kenya","","","135549.0","133800.0","3289003.5","135814.389950819","0.0","0.0"
"2017","08","1000 100","09011100","COFFEE, NOT ROASTED OR DECAFFEINATED","Kuwait","","","19440.0","19200.0","3270674.24","135057.511076975","0.0","0.0"
"2017","08","1000 100","41120000","LEATHER PREPARED AFTER TANNING/CRUSTING INCLU.PARCHMENT DRESSED LEATHER..","Hong Kong","","","7519.8","7334.9","3237862.35","133702.594056217","0.0","0.0"
"2017","08","1000 100","71031000","-Unworked or simply sawn or roughly shaped","Hong Kong","","","617.49","574.52","3205336.71","132359.497293213","0.0","0.0"
"2017","08","1071 100","07132000","Dried chickpeas, shelled","India","","","120240.0","120000.0","3187047.48","131604.271397247","0.0","0.0"
"2017","08","1000 100","12074090","--OTHER","Netherlands","","","95319.0","95000.0","3158664.12","130432.22377761","0.0","0.0"
"2017","08","1000 100","20093100","--JUICE OF ANY OTHER SINGLE CITRUS FRUIT: OF A BRIX VALUE NOT EXCEEDING 20","Netherlands","67840.0","LTR","71440.0","67840.0","3138316.14","129591.98493614","0.0","0.0"
"2017","08","1000 100","09024000","BLACK TEA FERMENTED/PARTLY FERMENTED,FLAVOURED OR NOT,IN PACKINGS OF >=3KG","Pakistan","","","57393.0","56700.0","3121441.66","128895.178986575","0.0","0.0"
"2017","08","1071 100","07031000","Onions and shallots, fresh or chilled","Somalia","","","536797.0","527530.0","3101423.43","128068.556669103","0.0","0.0"
"2017","08","1000 101","52051200","UNCOMBED SINGLE COTTON YARN, WITH >=85% COTTON, NPRS, >14MN BUT <=43MN","China","","","57482.0","55815.0","3075079.83","126980.737831845","0.0","0.0"
"2017","08","1000 100","08101000","Strawberries, fresh","Saudi Arabia","","","45160.0","31240.0","3063930.09","126520.326301054","0.0","0.0"
"2017","08","1000 100","64051000","-FOOTWEAR, NES, WITH LEATHER OR COMPOSITION LEATHER UPPERS","Kenya","23232.0","2UN","16200.0","15600.0","3057760.52","126265.563304965","0.0","0.0"
"2017","08","3052 506","42031000","-Articles of apparel of leather","China","24550.0","UN","1429.0","1344.0","3027032.14","124996.681656199","0.0","0.0"
"2017","08","1000 100","39159000","-Waste, parings and scrap, of other plastics, nes","Italy","","","256775.0","253915.0","2943191.06","121534.591958508","0.0","0.0"
"2017","08","1000 100","07132000","Dried chickpeas, shelled","Jordan","","","96192.0","96000.0","2933211.84","121122.515268263","0.0","0.0"
"2017","08","1000 100","07129090","---Other vegetables","India","","","4086.3","3473.4","2851234.14","117737.371009502","0.0","0.0"
"2017","08","1000 100","68041000","-Millstones and grindstones for milling, grinding or pulping","Denmark","","","100793.0","96313.0","2838356.44","117205.60600242","0.0","0.0"
"2017","08","1071 100","01042000","LIVE GOATS","Yemen","2000.0","UN","50000.0","50000.0","2816122.8","116287.501703356","0.0","0.0"
"2017","08","1000 100","25232900","--other","Kenya","","","1201920.0","1200000.0","2815936.0","116279.788081877","0.0","0.0"
"2017","08","1071 100","06031100","--Roses","South Africa","","","35482.0","31242.18","2806051.12","115871.607018239","0.0","0.0"
"2017","08","3052 505","64052000","-With upper of textile materials","Malawi","70360.0","2UN","14614.0","13671.0","2792088.14","115295.027026581","0.0","0.0"
"2017","08","3052 505","52094200","--Denim","Peru","","","49660.0","49085.0","2788161.21","115132.870433458","0.0","0.0"
"2017","08","1000 100","06021000","UNROOTED CUTTINGS AND SLIPS","Netherlands","2708232.0","UN","15450.0","13608.0","2786035.82","115045.105690654","0.0","0.0"
"2017","08","3052 505","63029900","Toilet linen and kitchen linen of other textiles, nes","United Arab Emirates","","","27035.0","25246.0","2751666.08","113625.859626955","0.0","0.0"
"2017","08","3052 505","61102000","-JERSEYS, PULLOVERS, ETC, OF COTTON, KNITTED OR CROCHETED","United States","16638.0","UN","20170.1","18732.83","2727064.65","112609.981046294","0.0","0.0"
"2017","08","1000 100","07133300","Dried kidney beans, incl. white pea beans, shelled","Djibouti","","","219900.0","216968.0","2694825.99","111278.734685282","0.0","0.0"
"2017","08","1000 100","10082100","--SEED","Kenya","","","350380.0","350000.0","2692566.27","111185.42298973","0.0","0.0"
"2017","08","3052 505","61091000","-T-SHIRTS, SINGLETS AND OTHER VESTS, OF COTTON, KNITTED OR CROCHETED","France","54242.0","UN","11432.5","9991.75","2675915.52","110497.855629746","0.0","0.0"
"2017","08","1000 100","12079990","--OTHER","United Kingdom","","","133342.0","133000.0","2672423.49","110353.657569714","0.0","0.0"
"2017","08","1000 100","09011100","COFFEE, NOT ROASTED OR DECAFFEINATED","Hong Kong","","","16635.44","16410.0","2657742.19","109747.41564775","0.0","0.0"
"2017","08","1000 100","61178000","-Other clothing accessories, knitted or crocheted, nes","Sudan","28.0","UN","5605.0","5605.0","2631476.59","108662.817701688","0.0","0.0"
"2017","08","1071 100","06031900","--Other cut flowers","United States","","","17209.0","15139.52","2605750.44","107600.495521722","0.0","0.0"
"2017","08","1000 100","39159000","-Waste, parings and scrap, of other plastics, nes","China","","","351090.7","341980.0","2586725.95","106814.908183954","0.0","0.0"
"2017","08","3052 505","63029900","Toilet linen and kitchen linen of other textiles, nes","Kenya","","","16639.5","15787.5","2568408.9","106058.533503462","0.0","0.0"
"2017","08","1000 100","41139000","-OTHER","Hong Kong","","","8349.0","8134.0","2558717.82","105658.355115642","0.0","0.0"
"2017","08","1000 100","12074090","--OTHER","Iran, Islamic Republic of","","","95190.0","95000.0","2551730.97","105369.843786777","0.0","0.0"
"2017","08","1000 100","09011100","COFFEE, NOT ROASTED OR DECAFFEINATED","South Sudan","","","43375.5","42840.0","2545099.16","105095.993293939","0.0","0.0"
"2017","08","1000 100","02021000","Frozen bovine carcasses and half carcasses","Bahrain","","","27259.0","27253.0","2520522.2","104081.125164658","0.0","0.0"
"2017","08","1000 100","02042100","Fresh or chilled sheep carcasses and half carcasses (excl. lamb)","United Arab Emirates","","","19558.6","19126.9","2498731.02","103181.29157737","0.0","0.0"
"2017","08","1000 100","07133300","Dried kidney beans, incl. white pea beans, shelled","Lebanon","","","144288.0","144000.0","2497382.78","103125.618060115","0.0","0.0"
"2017","08","3052 505","62063000","WOMEN'S OR GIRLS' BLOUSES, SHIRTS, ETC, OF COTTON.","United States","37992.0","UN","8509.2","7872.0","2389931.87","98688.5963934277","0.0","0.0"
"2017","08","1000 100","12089000","Other flours and meal of oil seeds or oleaginous fruit, nes","United States","","","117234.0","117000.0","2385591.15","98509.3529725109","0.0","0.0"
"2017","08","3052 506","62059000","-of other textile materials","United States","32982.0","UN","10088.5","8848.75","2346556.2","96897.4641675854","0.0","0.0"
"2017","08","1000 100","12051000","RAPE OR COLZA SEEDS,...LOW ERUCIC ACID RAPE OR COLZA SEEDS","Viet Nam","","","501000.0","500000.0","2343640.0","96777.0441303387","0.0","0.0"
"2017","08","3052 505","41131000","LEATHER OF GOATS OR KIDS PREPARED AFTER TANNING OR CRUSTING..","Viet Nam","","","2400.24","2354.24","2341657.13","96695.1645338586","0.0","0.0"
"2017","08","3052 506","61071100","--MEN'S OR BOYS' UNDERPANTS AND BRIEFS OF COTTON, KNITTED OR CROCHETED","Germany","29382.0","UN","7659.16","7035.4","2337442.1","96521.1112900495","0.0","0.0"
"2017","08","3052 505","61109000","-JERSEYS, PULLOVERS, ETC, OF OTHER TEXTILES,NES, KNITTED OR CROCHETED","Spain","8022.0","UN","4354.08","3446.88","2313465.86","95531.0489781929","0.0","0.0"
"2017","08","1000 100","09103000","Turmeric (curcuma)","Iraq","","","112224.0","112000.0","2268264.6","93664.5317939125","0.0","0.0"
"2017","08","3052 505","63041900","--other","Norway","20439.0","M2","23800.86","18610.2","2225869.41","91913.8869962712","0.0","0.0"
"2017","08","1000 100","12079990","--OTHER","India","","","114228.0","114000.0","2219671.65","91657.9599370687","0.0","0.0"
"2017","08","1000 100","13019000","NATURAL GUMS,RESINS,GUM-RESINS,NATURAL OLEOR'INS/BALSAMS (EXCL. GUMARABIC)","China","","","32064.0","32000.0","2212396.16","91357.5296590398","0.0","0.0"
"2017","08","1000 100","07139000","Dried leguminous vegetables, shelled, nes","Egypt","","","240480.0","240000.0","2195743.68","90669.8908613406","0.0","0.0"
"2017","08","1000 100","52010000","Cotton, not carded or combed.","Switzerland","","","60067.0","59623.0","2191269.93","90485.1541691959","0.0","0.0"
"2017","08","3052 505","41071200","LEATHER FURTHER PREPARED WHOLE HIDES AND SKINS GRAINS,SPLITS","Viet Nam","","","2620.1","2592.85","2170605.19","89631.8352059925","0.0","0.0"
"2017","08","1000 100","12019000","-OTHER","China","","","220440.0","220000.0","2167593.12","89507.4563631183","0.0","0.0"
"2017","08","1000 100","41139000","-OTHER","China","","","13412.0","13328.0","2153895.05","88941.8154264171","0.0","0.0"
"2017","08","1000 100","22087000","Liqueurs and cordials","South Sudan","116186.0","LTR","70569.04","65425.2","2137538.36","88266.3908262412","0.0","0.0"
"2017","08","1000 100","09011100","COFFEE, NOT ROASTED OR DECAFFEINATED","Poland","","","18240.0","18000.0","2123550.17","87688.7698260306","0.0","0.0"
"2017","08","1000 100","09011100","COFFEE, NOT ROASTED OR DECAFFEINATED","Denmark","","","19456.0","19200.0","2112236.45","87221.586990903","0.0","0.0"
"2017","08","1000 100","74071000","Bars, rods and profiles of refined copper","India","","","25020.0","25000.0","2109276.0","87099.3397173049","0.0","0.0"
"2017","08","3052 505","62104000","Men's or boys' garments made up of fabrics of 59.03, 59.06 or 59.07","Italy","","","3767.47","3250.27","2104619.64","86907.062423349","0.0","0.0"
"2017","08","1000 100","12079990","--OTHER","Yemen","","","37728.0","37500.0","2092870.52","86421.9004083925","0.0","0.0"
"2017","08","1000 100","09011100","COFFEE, NOT ROASTED OR DECAFFEINATED","Slovenia","","","19440.0","19200.0","2087213.64","86188.3081649592","0.0","0.0"
"2017","08","1000 101","63041900","--other","Italy","55996.0","M2","21420.0","20811.0","2072751.32","85591.1086885605","0.0","0.0"
"2017","08","1000 100","85442000","-Co-axial cable and other co-axial electric conductors","Somalia","","","29852.0","24663.5","2071894.94","85555.745780839","0.0","0.0"
"2017","08","1000 100","07133300","Dried kidney beans, incl. white pea beans, shelled","South Africa","","","120240.0","120000.0","2034436.24","84008.945818829","0.0","0.0"
"2017","08","1000 100","15121990","--- OTHER NON-EDIBLE SUNFLOWER & SAFFLOWER OIL","Germany","6.0","LTR","8.77","6.89","2012801.61","83115.5767253447","0.0","0.0"
"2017","08","3052 505","25232900","--other","Somalia","","","1417050.0","1410000.0","1985009.58","81967.9471773844","0.0","0.0"
"2017","08","1000 100","07133300","Dried kidney beans, incl. white pea beans, shelled","United Arab Emirates","","","112224.0","112000.0","1977123.02","81642.2836944448","0.0","0.0"
"2017","08","1071 100","07061000","Carrots and turnips, fresh or chilled","Somalia","","","422368.0","417001.0","1957736.06","80841.7287101157","0.0","0.0"
"2017","08","3052 506","42032900","--other","United States","34680.0","2UN","4665.0","2773.0","1941296.37","80162.8767513596","0.0","0.0"
"2017","08","1000 100","71031000","-Unworked or simply sawn or roughly shaped","India","","","18.39","15.41","1894449.81","78228.4194095859","0.0","0.0"
"2017","08","1000 100","07132000","Dried chickpeas, shelled","Lebanon","","","72144.0","72000.0","1891717.63","78115.5981979527","0.0","0.0"
"2017","08","1000 100","13019000","NATURAL GUMS,RESINS,GUM-RESINS,NATURAL OLEOR'INS/BALSAMS (EXCL. GUMARABIC)","Iraq","","","15071.0","15000.0","1866739.5","77084.1643645553","0.0","0.0"
"2017","08","3052 505","61091000","-T-SHIRTS, SINGLETS AND OTHER VESTS, OF COTTON, KNITTED OR CROCHETED","United States","104460.0","UN","23074.75","20146.05","1837666.27","75883.6296140299","0.0","0.0"
"2017","08","1000 100","09093100","--NEITHER CRUSHED NOR GROUND","Morocco","","","32064.0","32000.0","1837413.76","75873.2025981856","0.0","0.0"
"2017","08","1000 100","09093100","--NEITHER CRUSHED NOR GROUND","Egypt","","","30000.0","30000.0","1831518.0","75629.7461689977","0.0","0.0"
"2017","08","1000 100","41120000","LEATHER PREPARED AFTER TANNING/CRUSTING INCLU.PARCHMENT DRESSED LEATHER..","Indonesia","","","2150.0","2057.0","1810694.22","74769.859891233","0.0","0.0"
"2017","08","1000 100","07131000","Dried peas, shelled","Pakistan","","","72144.0","72000.0","1776849.48","73372.2929028901","0.0","0.0"
"2017","08","1071 100","01022910","---OX","Djibouti","125.0","UN","40000.0","40000.0","1762747.5","72789.9731179466","0.0","0.0"
"2017","08","1000 100","19059020","---Fresh Injera","Sweden","","","58461.0","53005.0","1760226.53","72685.873501563","0.0","0.0"
"2017","08","1000 100","07132000","Dried chickpeas, shelled","Egypt","","","72144.0","72000.0","1724444.64","71208.3148545024","0.0","0.0"
"2017","08","1000 100","25174900","--other","Hong Kong","","","48096.0","48000.0","1701638.92","70266.5873831911","0.0","0.0"
"2017","08","1000 100","06031900","--Other cut flowers","Netherlands","","","18170.0","15988.96","1692244.83","69878.6727450665","0.0","0.0"
"2017","08","1000 100","07133900","Dried beans, shelled, nes","Turkey","","","96230.4","96000.0","1690632.0","69812.0733867671","0.0","0.0"
"2017","08","3052 505","41120000","LEATHER PREPARED AFTER TANNING/CRUSTING INCLU.PARCHMENT DRESSED LEATHER..","Hungary","","","1152.0","1041.0","1688188.82","69711.1859899492","0.0","0.0"
"2017","08","1000 100","71031000","-Unworked or simply sawn or roughly shaped","Thailand","","","20.01","17.77","1681330.9","69427.9986290566","0.0","0.0"
"2017","08","1000 101","08051000","Oranges, fresh or dried","Djibouti","","","118460.0","118460.0","1674139.34","69131.0341125412","0.0","0.0"
"2017","08","1000 100","71031000","-Unworked or simply sawn or roughly shaped","United States","","","151.75","144.22","1664617.22","68737.832670573","0.0","0.0"
"2017","08","1000 100","07019000","Other potatoes, fresh or chilled","Djibouti","","","685750.0","682380.0","1653985.01","68298.7917528668","0.0","0.0"
"2017","08","1071 100","06021000","UNROOTED CUTTINGS AND SLIPS","Italy","1198800.0","UN","5877.0","3918.0","1649837.04","68127.5076496166","0.0","0.0"
