"Year","Month","CPC","HS Code","HS Description","Destination","Quantity","Sup. Unit","Gross Wt. (Kg)","Net.Wt. (Kg)","FOB Value (ETB)","FOB Value (USD)"
"2018","02","1000 100","12011000","-SEED","India","","","1454992.0","1452000.0","18073153.39","657456.606704378"
"2018","02","1000 100","02011000","Fresh or chilled bovine carcasses and half carcasses","United Arab Emirates","","","198051.0","192681.5","17987979.74","654358.200040015"
"2018","02","1000 100","06021000","UNROOTED CUTTINGS AND SLIPS","Netherlands","13949094.0","UN","49224.0","40858.0","17241158.8","627190.701904363"
"2018","02","1000 100","12074090","--OTHER","Japan","","","456991.8","456000.0","16902809.76","614882.400916714"
"2018","02","1071 100","12019000","-OTHER","India","","","1228452.0","1226000.0","16578234.59","603075.15924262"
"2018","02","1071 100","06031100","--Roses","United Kingdom","","","156107.32","137372.68","14881041.35","541335.468087815"
"2018","02","1071 100","06031100","--Roses","Saudi Arabia","","","157868.5","138923.14","14800405.22","538402.125175067"
"2018","02","1000 100","09011100","COFFEE, NOT ROASTED OR DECAFFEINATED","Finland","","","125280.0","124800.0","13991154.81","508963.597373543"
"2018","02","1000 100","07133900","Dried beans, shelled, nes","Viet Nam","","","721440.0","720000.0","13595030.64","494553.580094218"
"2018","02","1071 100","12074090","--OTHER","Viet Nam","","","380760.0","380000.0","13582579.4","494100.634787828"
"2018","02","1000 100","07133100","Dried beans, shelled","Viet Nam","","","721440.0","720000.0","13528301.28","492126.131068226"
"2018","02","1000 100","07133300","Dried kidney beans, incl. white pea beans, shelled","Bulgaria","","","697392.0","696000.0","13337296.21","485177.839174958"
"2018","02","1000 100","25231000","-Cement clinkers","Djibouti","","","7927400.0","7927400.0","13079472.37","475798.845741101"
"2018","02","1071 100","09011100","COFFEE, NOT ROASTED OR DECAFFEINATED","Spain","","","115200.0","115200.0","12918417.37","469940.063296895"
"2018","02","1000 100","12074090","--OTHER","Greece","","","304866.0","304000.0","12715069.76","462542.780334309"
"2018","02","1000 100","07133300","Dried kidney beans, incl. white pea beans, shelled","Belgium","","","649296.0","648000.0","12356792.94","449509.556012296"
"2018","02","1000 100","09011100","COFFEE, NOT ROASTED OR DECAFFEINATED","Syrian Arab Republic","","","194400.0","192000.0","12220791.27","444562.151730661"
"2018","02","1000 100","07133900","Dried beans, shelled, nes","Indonesia","","","626380.0","624000.0","12139429.06","441602.39582386"
"2018","02","3052 505","41120000","LEATHER PREPARED AFTER TANNING/CRUSTING INCLU.PARCHMENT DRESSED LEATHER..","Thailand","","","6228.0","6048.0","12010647.21","436917.630731734"
"2018","02","3052 505","41120000","LEATHER PREPARED AFTER TANNING/CRUSTING INCLU.PARCHMENT DRESSED LEATHER..","United Kingdom","","","16264.0","15672.0","11979839.04","435796.905727641"
"2018","02","1000 100","09011100","COFFEE, NOT ROASTED OR DECAFFEINATED","Japan","","","128820.0","127200.0","11789976.28","428890.168246058"
"2018","02","1000 100","41131000","LEATHER OF GOATS OR KIDS PREPARED AFTER TANNING OR CRUSTING..","China","","","33424.5","32962.5","11769149.71","428132.549155132"
"2018","02","1000 100","07129090","---Other vegetables","Israel","","","13904.77","11819.15","11374895.7","413790.563669765"
"2018","02","1071 100","17031000","Cane molasses resulting from the extraction or refining of sugar","Djibouti","","","4190000.0","4190000.0","11348617.56","412834.629949617"
"2018","02","1000 100","71031000","-Unworked or simply sawn or roughly shaped","India","","","224.7","195.46","11077270.83","402963.707233671"
"2018","02","1000 100","12019000","-OTHER","China","","","969936.0","968000.0","11012076.94","400592.114807472"
"2018","02","3052 505","85171200","-- Telephone for cellular networks or for other wireless networks","Rwanda","28400.0","UN","6106.64","5610.11","10654978.35","387601.751577875"
"2018","02","1071 100","06021000","UNROOTED CUTTINGS AND SLIPS","United States","4440725.0","UN","22361.0","16727.0","10595063.08","385422.182287783"
"2018","02","3052 505","62063000","WOMEN'S OR GIRLS' BLOUSES, SHIRTS, ETC, OF COTTON.","Germany","102788.0","UN","18520.5","17416.5","10538130.01","383351.098055621"
"2018","02","1071 100","07132000","Dried chickpeas, shelled","Pakistan","","","480960.0","480000.0","10360436.28","376887.039778825"
"2018","02","1000 100","09011100","COFFEE, NOT ROASTED OR DECAFFEINATED","Russian Federation","","","77920.0","76800.0","10009864.68","364134.112297423"
"2018","02","1000 100","13019000","NATURAL GUMS,RESINS,GUM-RESINS,NATURAL OLEOR'INS/BALSAMS (EXCL. GUMARABIC)","Viet Nam","","","80320.0","80000.0","9979122.82","363015.799487077"
"2018","02","1000 100","12074090","--OTHER","Yemen","","","280720.0","280000.0","9959869.4","362315.407701122"
"2018","02","1000 100","09011100","COFFEE, NOT ROASTED OR DECAFFEINATED","Spain","","","101198.5","100200.0","9882444.8","359498.892304334"
"2018","02","3052 505","42032100","--specifically designed for use in sports","United States","107208.0","2UN","19792.0","18784.05","9882078.69","359485.574128304"
"2018","02","3052 506","62034200","--MEN'S OR BOYS' TROUSERS, BREECHES, ETC, OF COTTON","United States","221455.0","UN","55867.56","49380.83","9792983.55","356244.513359646"
"2018","02","3052 505","61112000","-Babies' garments, etc, of cotton, knitted or crocheted","United States","1597102.0","UN","104177.96","86152.86","9655660.55","351249.042361629"
"2018","02","1000 100","19059020","---Fresh Injera","United States","","","165282.0","155431.0","9444173.61","343555.670710635"
"2018","02","3052 505","61091000","-T-SHIRTS, SINGLETS AND OTHER VESTS, OF COTTON, KNITTED OR CROCHETED","Italy","183905.0","UN","22710.06","21643.8","9232263.65","335846.910638607"
"2018","02","1071 100","07133100","Dried beans, shelled","Viet Nam","","","480960.0","480000.0","8975379.84","326502.113170483"
"2018","02","1000 100","07133300","Dried kidney beans, incl. white pea beans, shelled","South Africa","","","480960.0","480000.0","8975379.84","326502.113170483"
"2018","02","3052 505","41131000","LEATHER OF GOATS OR KIDS PREPARED AFTER TANNING OR CRUSTING..","Hong Kong","","","15426.04","14910.81","8901870.03","323828.008148566"
"2018","02","1000 100","09011100","COFFEE, NOT ROASTED OR DECAFFEINATED","Canada","","","78246.0","77280.0","8693162.71","316235.752196293"
"2018","02","1071 100","06021000","UNROOTED CUTTINGS AND SLIPS","Belgium","5822386.0","UN","22846.35","21719.35","8561295.26","311438.740610051"
"2018","02","1000 100","09011100","COFFEE, NOT ROASTED OR DECAFFEINATED","Sweden","","","61800.0","61800.0","8536646.71","310542.08734244"
"2018","02","1000 100","52010000","Cotton, not carded or combed.","Bangladesh","","","201940.0","200000.0","8487524.81","308755.154149766"
"2018","02","1000 100","07132000","Dried chickpeas, shelled","Bangladesh","","","480960.0","480000.0","8315425.44","302494.604849124"
"2018","02","1000 100","12072900","-OTHER","Yemen","","","240480.0","240000.0","8183434.56","297693.103184852"
"2018","02","1000 100","07133300","Dried kidney beans, incl. white pea beans, shelled","United Arab Emirates","","","384768.0","384000.0","8163664.0","296973.899125121"
"2018","02","1000 505","41120000","LEATHER PREPARED AFTER TANNING/CRUSTING INCLU.PARCHMENT DRESSED LEATHER..","China","","","25123.6","24221.1","8147922.07","296401.246657815"
"2018","02","1000 100","12074090","--OTHER","United States","","","150607.2","150000.0","7988166.25","290589.725167791"
"2018","02","3052 505","64029900","--Other","United States","20859.0","2UN","21927.0","11763.0","7905777.87","287592.639735172"
"2018","02","1000 100","12074090","--OTHER","Lebanon","","","190380.0","190000.0","7680219.33","279387.378089816"
"2018","02","1071 100","06031100","--Roses","United Arab Emirates","","","80631.96","70954.82","7549370.18","274627.409738264"
"2018","02","3052 506","61071100","--MEN'S OR BOYS' UNDERPANTS AND BRIEFS OF COTTON, KNITTED OR CROCHETED","Germany","103424.0","UN","22348.89","20462.87","7476107.5","271962.294694338"
"2018","02","1000 100","09011100","COFFEE, NOT ROASTED OR DECAFFEINATED","Australia","","","58493.95","57750.0","7425820.62","270132.982411466"
"2018","02","1000 100","12081000","Soya bean flour and meal","China","","","601200.0","600000.0","7424487.0","270084.468615289"
"2018","02","1000 505","41120000","LEATHER PREPARED AFTER TANNING/CRUSTING INCLU.PARCHMENT DRESSED LEATHER..","Italy","","","21668.0","21063.0","7361813.02","267804.544280543"
"2018","02","1000 100","12074090","--OTHER","Netherlands","","","115002.0","114000.0","7356063.7","267595.398242965"
"2018","02","1000 100","61091000","-T-SHIRTS, SINGLETS AND OTHER VESTS, OF COTTON, KNITTED OR CROCHETED","Netherlands","171330.0","UN","32766.0","28670.25","7315044.4","266103.217592172"
"2018","02","1071 100","09011100","COFFEE, NOT ROASTED OR DECAFFEINATED","Korea, Republic of","","","67200.0","67200.0","7129248.97","259344.439513269"
"2018","02","1071 100","09011100","COFFEE, NOT ROASTED OR DECAFFEINATED","China","","","97200.0","96000.0","7041503.65","256152.481856709"
"2018","02","3052 506","61099000","-T-SHIRTS, SINGLETS, ETC, OF OTHER TEXTILES, NES, KNITTED OR CROCHETED","United States","279120.0","UN","70070.75","62177.05","7009539.06","254989.689154041"
"2018","02","1000 100","07133300","Dried kidney beans, incl. white pea beans, shelled","Iran, Islamic Republic of","","","288816.0","288000.0","6956090.97","253045.379872315"
"2018","02","1071 100","06031100","--Roses","Norway","","","69799.0","61424.88","6677732.12","242919.373579003"
"2018","02","1000 100","19059020","---Fresh Injera","United Arab Emirates","","","180517.0","169592.0","6656388.79","242142.95603776"
"2018","02","3052 505","61102000","-JERSEYS, PULLOVERS, ETC, OF COTTON, KNITTED OR CROCHETED","United States","232083.0","UN","42878.28","34842.1","6638544.29","241493.817275687"
"2018","02","1000 100","12074090","--OTHER","India","","","190380.0","190000.0","6530086.25","237548.382109533"
"2018","02","1000 100","09011100","COFFEE, NOT ROASTED OR DECAFFEINATED","South Africa","","","38880.0","38400.0","6285618.15","228655.237454301"
"2018","02","1000 101","52051200","UNCOMBED SINGLE COTTON YARN, WITH >=85% COTTON, NPRS, >14MN BUT <=43MN","China","","","93413.0","90677.0","6208692.53","225856.873715419"
"2018","02","3052 505","25232900","--other","Somalia","","","4369000.0","4352530.0","6157383.88","223990.391967842"
"2018","02","1071 100","06021000","UNROOTED CUTTINGS AND SLIPS","Canada","2528625.0","UN","12543.0","9394.0","6082400.39","221262.678113462"
"2018","02","1071 100","07020000","Tomatoes fresh or chilled","Somalia","","","720078.0","601059.0","5930846.86","215749.535640881"
"2018","02","1071 100","09011100","COFFEE, NOT ROASTED OR DECAFFEINATED","Italy","","","58368.0","57600.0","5900574.37","214648.297349897"
"2018","02","1000 100","02062900","Frozen edible bovine offal (excl. tongues and livers)","Viet Nam","","","55730.0","55500.0","5841558.03","212501.42890922"
"2018","02","1000 100","12019000","-OTHER","Singapore","","","484960.0","484000.0","5788818.35","210582.889830663"
"2018","02","3052 506","62052000","MEN'S OR BOYS' SHIRTS OF COTTON.","United States","44950.0","UN","14582.85","11872.5","5779886.8","210257.982138635"
"2018","02","1071 100","26100000","Chromium ores and concentrates","China","","","1000000.0","1000000.0","5774571.6","210064.628312628"
"2018","02","3052 505","61083100","--WOMEN'S OR GIRLS' NIGHTIES..., ETC, OF COTTON, KNITTED OR CROCHETED","Germany","43920.0","UN","11321.5","10047.5","5501500.85","200130.990014369"
"2018","02","1000 100","07132000","Dried chickpeas, shelled","Jordan","","","240480.0","240000.0","5477023.92","199240.579857764"
"2018","02","1000 100","07133300","Dried kidney beans, incl. white pea beans, shelled","Netherlands","","","288528.0","288000.0","5378093.76","195641.745393696"
"2018","02","1000 100","09041100","Dried pepper (excl. crushed or ground)","Sudan","","","97395.0","97140.0","5342323.76","194340.521289947"
"2018","02","1000 100","06031900","--Other cut flowers","Netherlands","","","37280.0","32805.74","5108482.24","185833.945324578"
"2018","02","1071 100","12019000","-OTHER","Viet Nam","","","440880.0","440000.0","5020605.26","182637.19820295"
"2018","02","1000 100","07031000","Onions and shallots, fresh or chilled","Djibouti","","","1241010.0","1212933.0","5015833.75","182463.622474036"
"2018","02","1000 100","13019000","NATURAL GUMS,RESINS,GUM-RESINS,NATURAL OLEOR'INS/BALSAMS (EXCL. GUMARABIC)","United States","","","32141.4","32000.0","4880516.62","177541.120064024"
"2018","02","1000 100","09011100","COFFEE, NOT ROASTED OR DECAFFEINATED","Netherlands","","","38880.0","38400.0","4821079.8","175378.95560123"
"2018","02","1071 100","06021000","UNROOTED CUTTINGS AND SLIPS","France","2208500.0","UN","13840.0","10380.0","4800563.76","174632.632823442"
"2018","02","1000 100","09011100","COFFEE, NOT ROASTED OR DECAFFEINATED","Cyprus","","","38848.0","38400.0","4771927.96","173590.933265429"
"2018","02","1000 100","01022910","---OX","Yemen","307.0","UN","98240.0","98240.0","4769699.17","173509.855399334"
"2018","02","1000 100","08101000","Strawberries, fresh","Saudi Arabia","","","56757.13","41107.66","4757551.31","173067.946306772"
"2018","02","3052 506","64051000","-FOOTWEAR, NES, WITH LEATHER OR COMPOSITION LEATHER UPPERS","China","12300.0","2UN","10068.38","6014.38","4748921.87","172754.028629113"
"2018","02","1071 100","07082000","Beans, fresh or chilled","Netherlands","","","203530.36","173593.76","4733605.8","172196.867895014"
"2018","02","1000 100","52094200","--Denim","Turkey","","","57098.0","56220.0","4693007.17","170719.990178068"
"2018","02","3052 505","62082100","WOMEN'S OR GIRLS' NIGHTDRESSES AND PYJAMAS OF COTTON.","Germany","44726.0","UN","10045.0","8904.0","4570258.32","166254.690700085"
"2018","02","1000 101","63041900","--other","Italy","85158.0","M2","40788.0","39639.0","4471649.86","162667.55888612"
"2018","02","1000 100","07129090","---Other vegetables","Kenya","","","5347.9","4545.72","4374859.4","159146.561414358"
"2018","02","1000 100","12079910","---STERALIZED NIGER SEED/NUG","United States","","","193568.0","192576.0","4342122.41","157955.670710635"
"2018","02","1000 100","64051000","-FOOTWEAR, NES, WITH LEATHER OR COMPOSITION LEATHER UPPERS","Kenya","34848.0","2UN","25500.0","25000.0","4308359.21","156727.449025992"
"2018","02","1000 100","07133300","Dried kidney beans, incl. white pea beans, shelled","Pakistan","","","240480.0","240000.0","4289571.0","156043.980428891"
"2018","02","1000 100","52030000","Cotton, carded or combed.","Italy","","","100504.0","99388.0","4217591.2","153425.533385474"
"2018","02","1000 100","15219020","---Bee Wax","United States","","","17600.0","17500.0","4186585.72","152297.630731734"
"2018","02","1000 100","09011100","COFFEE, NOT ROASTED OR DECAFFEINATED","Egypt","","","58336.0","57600.0","4106376.39","149379.813747067"
"2018","02","3052 505","61034900","--MEN'S OR BOYS' TROUSERS, ETC, OF OTHER TEXTILES, KNITTED OR CROCHETED","United States","20999.0","UN","10962.95","10902.95","4071092.29","148096.265483184"
"2018","02","3052 505","62046900","WOMEN'S OR GIRLS' TROUSERS, BREECHES, ETC, OF OTHER TEXTILES MATERIALS","United Kingdom","84625.0","UN","25962.61","22053.45","4045249.6","147156.172356718"
"2018","02","1000 100","52030000","Cotton, carded or combed.","Tunisia","","","102711.0","101976.0","3943713.47","143462.539151312"
"2018","02","1000 100","52010000","Cotton, not carded or combed.","Italy","","","102360.0","101193.18","3864359.02","140575.820586042"
"2018","02","1000 100","23064100","OIL-CAKE AND OTHER SOLID RESIDUES OF RAPE OR COLZA SEEDS OF LOW ERUCIC .","Viet Nam","","","1002000.0","1000000.0","3849518.4","140035.955546663"
"2018","02","1000 100","07020000","Tomatoes fresh or chilled","Djibouti","","","960145.0","778403.0","3834091.83","139474.775095946"
"2018","02","1000 100","62042900","--WOMEN'S OR GIRLS' ENSEMBLES OF OTHER TEXTILES, NES","United States","3160.0","UN","553.0","497.0","3818285.22","138899.769730261"
"2018","02","3052 505","61159500","-- of cotton","France","38180.0","UN","10499.5","8590.5","3785340.27","137701.313956238"
"2018","02","1000 100","12019000","-OTHER","Viet Nam","","","330660.0","330000.0","3765864.79","136992.844176868"
"2018","02","3052 505","62034200","--MEN'S OR BOYS' TROUSERS, BREECHES, ETC, OF COTTON","Italy","8548.0","UN","2773.58","2384.7","3719253.63","135297.245493734"
"2018","02","1000 100","02042100","Fresh or chilled sheep carcasses and half carcasses (excl. lamb)","United Arab Emirates","","","26826.3","26340.04","3661953.64","133212.813619746"
"2018","02","1071 100","06031900","--Other cut flowers","Japan","","","26083.09","22953.12","3613473.09","131449.211153349"
"2018","02","3052 505","52094200","--Denim","Madagascar","","","51608.0","51042.0","3589601.38","130580.817403008"
"2018","02","3052 506","42032900","--other","China","21000.0","2UN","1342.0","1163.0","3538812.42","128733.240691901"
"2018","02","1000 100","12079990","--OTHER","Germany","","","185000.0","185000.0","3499835.47","127315.35568126"
"2018","02","1000 100","09011100","COFFEE, NOT ROASTED OR DECAFFEINATED","Taiwan, Province of China","","","33092.0","32400.0","3335467.74","121336.064315466"
"2018","02","1000 100","41120000","LEATHER PREPARED AFTER TANNING/CRUSTING INCLU.PARCHMENT DRESSED LEATHER..","India","","","8291.0","7526.0","3274113.65","119104.154313465"
"2018","02","3052 505","62072200","MEN'S OR BOYS' NIGHTSHIRTS AND PYJAMAS OF MAN-MADE FIBRES","Germany","34830.0","UN","9893.5","8829.5","3263448.39","118716.178540897"
"2018","02","1000 100","13019000","NATURAL GUMS,RESINS,GUM-RESINS,NATURAL OLEOR'INS/BALSAMS (EXCL. GUMARABIC)","China","","","26726.0","26600.0","3218301.45","117073.844558832"
"2018","02","1000 100","02042100","Fresh or chilled sheep carcasses and half carcasses (excl. lamb)","Bahrain","","","25070.0","24918.0","3211858.73","116839.47434475"
"2018","02","1071 100","07133300","Dried kidney beans, incl. white pea beans, shelled","United Arab Emirates","","","168336.0","168000.0","3164481.34","115116.002109897"
"2018","02","1000 100","52094200","--Denim","Madagascar","","","45399.0","44901.0","3156419.62","114822.736681278"
"2018","02","3052 505","41053000","TANNED/CRUST SKINS OF SHEEP/LAMPS..IN THE DRY STATE(CRUST)","China","","","6000.0","5900.0","3139767.73","114216.982120446"
"2018","02","3052 506","62059000","-of other textile materials","United States","34076.0","UN","10060.06","8473.75","3119949.02","113496.026482839"
"2018","02","1000 100","07011000","Seed potatoes","Djibouti","","","524550.0","513566.0","3106778.94","113016.931555685"
"2018","02","3052 505","41120000","LEATHER PREPARED AFTER TANNING/CRUSTING INCLU.PARCHMENT DRESSED LEATHER..","Viet Nam","","","2762.89","2676.64","3052843.36","111054.888593827"
"2018","02","1000 100","09024000","BLACK TEA FERMENTED/PARTLY FERMENTED,FLAVOURED OR NOT,IN PACKINGS OF >=3KG","Pakistan","","","44484.0","44000.0","3048656.68","110902.587533422"
"2018","02","1071 100","06031100","--Roses","Japan","","","27716.5","24390.52","3018918.79","109820.796667819"
"2018","02","3052 505","41120000","LEATHER PREPARED AFTER TANNING/CRUSTING INCLU.PARCHMENT DRESSED LEATHER..","Hong Kong","","","2523.0","2396.5","2984834.95","108580.91089325"
"2018","02","1000 100","09024000","BLACK TEA FERMENTED/PARTLY FERMENTED,FLAVOURED OR NOT,IN PACKINGS OF >=3KG","United Kingdom","","","44985.0","44400.0","2978709.14","108358.069080922"
"2018","02","1071 100","07051100","Cabbage lettuce, fresh or chilled","Somalia","","","540594.0","532846.0","2955490.66","107513.438221867"
"2018","02","1071 100","44072900","--OTHER","Sudan","3266.0","M3","1143100.0","1143100.0","2886775.32","105013.74415686"
"2018","02","1000 101","09011100","COFFEE, NOT ROASTED OR DECAFFEINATED","United States","","","38880.0","38400.0","2839879.09","103307.7753324"
"2018","02","1071 100","20089900","--Other fruit, etc, prepared or preserved, nes","United Arab Emirates","","","4203.27","2143.15","2814260.6","102375.838047254"
"2018","02","1000 100","09103000","Turmeric (curcuma)","Bangladesh","","","90180.0","90000.0","2808995.26","102184.298004693"
"2018","02","1000 100","02021000","Frozen bovine carcasses and half carcasses","Bahrain","","","27811.0","27811.0","2807619.43","102134.248713145"
"2018","02","3052 505","52094200","--Denim","Turkey","","","31243.0","30806.0","2784154.32","101280.646064861"
"2018","02","1000 100","09093100","--NEITHER CRUSHED NOR GROUND","Israel","","","52205.2","52000.0","2770925.64","100799.419414686"
"2018","02","1071 100","07135000","Dried broad beans and horse beans, shelled","Sudan","","","201000.0","200000.0","2749940.0","100036.013750705"
"2018","02","1000 505","05040000","FRESH,FROZEN,SALTED,DRIED..,GUTS/BLADDERS/STOMACHS OF ANIMALS (EXCL.FISH)","Taiwan, Province of China","","","59000.0","58000.0","2746975.27","99928.1642081522"
"2018","02","3052 506","62046900","WOMEN'S OR GIRLS' TROUSERS, BREECHES, ETC, OF OTHER TEXTILES MATERIALS","United States","96456.0","UN","14925.72","12435.02","2723553.43","99076.1356154168"
"2018","02","1000 100","10082100","--SEED","Kenya","","","225225.0","225000.0","2722311.9","99030.9718256061"
"2018","02","1000 100","71031000","-Unworked or simply sawn or roughly shaped","Thailand","","","15.87","13.21","2708315.06","98521.8014150858"
"2018","02","1000 100","12119000","Other plants or parts, of a kind used in perfumery, pharmacy...etc, nes","Netherlands","","","35508.4","22067.0","2703263.15","98338.0254278906"
"2018","02","1000 100","12019000","-OTHER","Pakistan","","","220440.0","220000.0","2661941.92","96834.8613106823"
"2018","02","1000 100","07129090","---Other vegetables","Cambodia","","","3188.9","2710.58","2608745.28","94899.6991578603"
"2018","02","1071 100","85481000","-WASTE/SCRAP OF PRIMARY CELLS/BATTERIES/ACCUM;SPENT PRIMARY CELLS,BATTERIES","Somalia","","","946670.0","946670.0","2603157.87","94696.4430055112"
"2018","02","1000 100","02021000","Frozen bovine carcasses and half carcasses","United Arab Emirates","","","30094.6","30046.92","2602474.39","94671.579694065"
"2018","02","3052 505","41120000","LEATHER PREPARED AFTER TANNING/CRUSTING INCLU.PARCHMENT DRESSED LEATHER..","Italy","","","2752.7","2562.7","2547441.92","92669.6345877517"
"2018","02","1000 100","41139000","-OTHER","China","","","11764.5","11649.3","2517713.38","91588.1838520162"
"2018","02","1071 100","08039000","-OTHER","Somalia","","","375143.0","375143.0","2484730.39","90388.3442769057"
"2018","02","1000 100","12011000","-SEED","Singapore","","","220440.0","220000.0","2480058.02","90218.3750159152"
"2018","02","3052 505","62034200","--MEN'S OR BOYS' TROUSERS, BREECHES, ETC, OF COTTON","United States","54145.0","UN","24745.1","23003.2","2479573.58","90200.7522872369"
"2018","02","3052 505","61112000","-Babies' garments, etc, of cotton, knitted or crocheted","Germany","295143.0","UN","20744.19","18456.85","2473582.96","89982.8283526437"
"2018","02","3052 506","62033300","--MEN'S OR BOYS' JACKETS AND BLAZERS OF SYNTHETIC FIBRES","United States","12795.0","UN","8347.52","7004.32","2459344.21","89464.8578548173"
"2018","02","3052 505","41120000","LEATHER PREPARED AFTER TANNING/CRUSTING INCLU.PARCHMENT DRESSED LEATHER..","Indonesia","","","2376.0","2280.0","2455847.07","89337.6405536659"
"2018","02","1000 100","09041200","Pepper, crushed or ground","United States","","","19279.0","18258.0","2436107.67","88619.5700176431"
"2018","02","1000 100","07019000","Other potatoes, fresh or chilled","Djibouti","","","885650.0","875582.0","2429503.71","88379.3342912749"
"2018","02","1000 100","25232900","--other","Djibouti","","","858260.0","853280.0","2416655.61","87911.9521999309"
"2018","02","1071 100","06031900","--Other cut flowers","United States","","","13803.48","12147.26","2397820.77","87226.7873187944"
"2018","02","3052 505","41120000","LEATHER PREPARED AFTER TANNING/CRUSTING INCLU.PARCHMENT DRESSED LEATHER..","India","","","3782.0","3529.0","2394434.78","87103.613379654"
"2018","02","1000 100","26100000","Chromium ores and concentrates","Hong Kong","","","378000.0","378000.0","2390797.83","86971.3101365976"
"2018","02","1071 100","09109900","Other spices, nes","Somalia","","","80000.0","78770.0","2382627.86","86674.1068407938"
"2018","02","1000 100","12019000","-OTHER","South Africa","","","220528.0","220000.0","2359448.52","85830.8997981047"
"2018","02","1000 100","07139000","Dried leguminous vegetables, shelled, nes","India","","","120240.0","120000.0","2359448.52","85830.8997981047"
"2018","02","1000 100","74071000","Bars, rods and profiles of refined copper","United Arab Emirates","","","25010.0","25000.0","2337083.5","85017.3157023591"
"2018","02","1000 100","26100000","Chromium ores and concentrates","China","","","400000.0","400000.0","2309840.4","84026.2791247567"
"2018","02","1071 100","06031100","--Roses","United States","","","24452.0","21517.76","2286206.15","83166.5235817312"
"2018","02","1000 100","06031100","--Roses","Saudi Arabia","","","23939.43","21066.68","2263015.51","82322.9054729988"
"2018","02","1071 100","07061000","Carrots and turnips, fresh or chilled","Somalia","","","423679.0","407274.0","2256438.66","82083.6559413594"
"2018","02","1000 100","09011100","COFFEE, NOT ROASTED OR DECAFFEINATED","Turkey","","","18225.0","18000.0","2236753.88","81367.5723458048"
"2018","02","1000 100","25232900","--other","Kenya","","","801280.0","800000.0","2199780.0","80022.554066098"
"2018","02","1000 100","13019000","NATURAL GUMS,RESINS,GUM-RESINS,NATURAL OLEOR'INS/BALSAMS (EXCL. GUMARABIC)","Algeria","","","15060.0","15000.0","2198577.03","79978.7929936885"
"2018","02","1000 100","19059020","---Fresh Injera","Sweden","","","61303.0","55517.0","2196455.3","79901.6097055239"
"2018","02","1071 100","01061300","--CAMELS & OTHER CAMELIDS (CAMELIDAE)","Somalia","131.0","UN","39300.0","39300.0","2161282.56","78622.1124429328"
"2018","02","1000 100","39159000","-Waste, parings and scrap, of other plastics, nes","Italy","","","153576.0","151860.0","2136925.75","77736.0719547464"
"2018","02","3052 505","41120000","LEATHER PREPARED AFTER TANNING/CRUSTING INCLU.PARCHMENT DRESSED LEATHER..","Philippines","","","1652.0","1590.0","2126370.36","77352.0929809564"
"2018","02","1000 100","02042100","Fresh or chilled sheep carcasses and half carcasses (excl. lamb)","Saudi Arabia","","","13578.79","13332.5","2105509.16","76593.2141363066"
"2018","02","1000 100","54076900"," -- Other","Pakistan","96325.0","M","22122.0","21700.0","2090548.68","76048.9888866658"
"2018","02","3052 505","62034200","--MEN'S OR BOYS' TROUSERS, BREECHES, ETC, OF COTTON","Israel","9130.0","UN","5838.0","4378.5","2071112.65","75341.9542006948"
"2018","02","1000 100","26159000","-other","Hong Kong","","","1038.25","1000.0","2065139.49","75124.6654177049"
"2018","02","1000 100","09011100","COFFEE, NOT ROASTED OR DECAFFEINATED","Lithuania","","","19440.0","19200.0","2038035.53","74138.6904090653"
"2018","02","1000 100","07129090","---Other vegetables","Russian Federation","","","126646.6","23753.0","2022602.04","73577.2582258681"
"2018","02","1000 100","20081900","--other,including mixtures","Yemen","","","30000.0","30000.0","2004502.14","72918.8286436639"
"2018","02","1000 100","26140000","Titanium ores and concentrates","China","","","4064.5","3959.0","1999751.06","72745.9961076047"
"2018","02","3052 505","19059090","--- OTHER BREAD ,RICE PAPER ,CAKES ,ETC ,NES","Djibouti","","","32715.0","25445.0","1999002.82","72718.7769875771"
"2018","02","1000 100","71039900","--Other","Hong Kong","960.0","KT","48096.0","48000.0","1991836.54","72458.0854508085"
"2018","02","1000 100","02045000","Fresh, chilled or frozen goat meat","Bahrain","","","12178.0","11935.0","1981284.07","72074.2126993943"
"2018","02","1000 100","12079990","--OTHER","Israel","","","37928.94","36015.0","1980472.05","72044.6734207607"
"2018","02","1000 100","01041000","LIVE SHEEP","Yemen","1500.0","UN","34500.0","34500.0","1979863.2","72022.5249640772"
"2018","02","1000 100","07133100","Dried beans, shelled","Iran, Islamic Republic of","","","120240.0","120000.0","1979647.2","72014.6674184689"
"2018","02","3052 505","64059000","-Other","Kenya","11616.0","2UN","5500.0","5400.0","1978655.25","71978.5827315884"
"2018","02","1000 100","52094200","--Denim","Bangladesh","","","21539.0","21218.0","1965804.49","71511.1038760254"
"2018","02","1000 100","07133300","Dried kidney beans, incl. white pea beans, shelled","Puerto Rico","","","80160.0","80000.0","1944665.63","70742.1244475163"
"2018","02","1000 100","07133300","Dried kidney beans, incl. white pea beans, shelled","Djibouti","","","138150.0","136308.0","1935082.12","70393.5000636607"
"2018","02","1000 505","41120000","LEATHER PREPARED AFTER TANNING/CRUSTING INCLU.PARCHMENT DRESSED LEATHER..","Viet Nam","","","1300.0","1241.0","1931779.77","70273.3687407919"
